time,npos,epos,h,alpha,beta,phi,theta,psi,p,q,r,TAS,ail,ele,rud,thrust,ail_cmd,ele_cmd,rud_cmd,thrust_cmd,vn,ve,vh,mu,chi,nx,ny,nz,nx_ref,ny_ref,nz_ref,Fx,Fy,Fz,Mx,My,Mz,lon,lat,lef,lef_cmd,Cz,delta_Cz_lef,Czq,delta_Czq_lef,Cm,delta_Cm_lef,Cmq,delta_Cmq_lef,delta_Cm,delta_Cm_ds,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
13.000000,2596.666618,-200.264268,4930.522222,1.139509,-0.403966,-139.827944,-12.740189,-12.506389,76.140140,8.679763,1.951109,205.396324,-6.316520,-1.309024,2.563930,42367.598662,-6.316520,-1.309024,2.563930,42367.598662,197.697446,-40.002191,-43.344645,-12.182679,-11.438815,0.351046,0.024680,-0.822141,0.571576,-0.604523,-1.567440,-10356.349723,2250.532672,-74969.628148,14214.178401,-10150.391942,-5171.496703,122.422896,31.448391,0.000000,0.000000,-0.091933,-0.071111,-29.727902,0.166987,-0.044238,0.034045,-5.473163,0.254558,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.100000,2616.436362,-204.264488,4926.187758,1.628305,-0.612765,-132.047085,-13.227567,-13.268713,82.449106,7.982346,0.855807,205.931433,21.500000,-0.269683,1.995756,6165.134887,21.500000,-0.269683,1.995756,6165.134887,198.278817,-40.734264,-45.197523,-12.678405,-11.609280,-0.026968,0.140603,-0.982619,0.201851,-0.582289,-1.634591,-8624.292914,12821.378528,-89603.280721,-218002.739665,-23971.026935,-48166.840872,122.422854,31.448569,0.000000,0.000000,-0.134571,-0.069322,-29.825661,-0.018756,-0.053942,0.034452,-5.470230,0.256513,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.200000,2636.264244,-208.337914,4921.668005,2.065868,-0.623903,-123.641634,-13.649228,-13.969966,-15.035103,6.076949,-4.730460,206.091434,-21.500000,0.192678,-3.009607,26543.328881,-21.500000,0.192678,-3.009607,26543.328881,198.391660,-41.626891,-46.857203,-13.141766,-11.849999,0.205982,-0.070066,-1.086395,0.441959,-0.879074,-1.624746,-7760.223363,-6389.212596,-99066.472156,185382.862265,-28310.815731,43783.172472,122.422811,31.448748,0.000000,0.000000,-0.168772,-0.068022,-29.913174,-0.185030,-0.057830,0.034792,-5.467605,0.258263,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.300000,2656.103410,-212.500603,4916.982285,2.208394,-0.446059,-125.089258,-14.384059,-14.212206,67.935419,4.046377,-0.389162,206.478732,5.533536,0.517761,0.541872,3361.593078,5.533536,0.517761,0.541872,3361.593078,197.504673,-42.306781,-48.381860,-13.551475,-12.090417,-0.049282,0.056253,-1.107847,0.199138,-0.736354,-1.664678,-7855.526052,5129.617163,-101022.635927,-81457.379296,-30615.484880,-13955.359638,122.422767,31.448927,0.000000,0.000000,-0.181760,-0.067950,-29.941679,-0.239190,-0.060928,0.034880,-5.466750,0.258834,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.400000,2675.853877,-216.731281,4912.144099,2.210040,-0.346817,-118.211856,-14.629374,-14.546715,31.545133,1.542313,-2.242233,206.617983,1.844100,0.400594,-1.324377,573.979458,1.844100,0.400594,-1.324377,573.979458,197.313803,-43.280330,-49.917669,-13.980640,-12.371765,-0.080439,0.013382,-1.060554,0.172126,-0.839255,-1.517961,-7909.078675,1220.308287,-96710.121504,-33755.840836,-25782.706274,2558.362843,122.422723,31.449105,0.000000,0.000000,-0.180588,-0.068138,-29.942008,-0.239815,-0.059672,0.034868,-5.466740,0.258840,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.500000,2695.585258,-221.059314,4907.152332,1.967957,-0.230867,-115.043808,-14.899220,-14.585409,16.523538,-0.558772,-2.366905,206.735936,0.570127,0.117885,-1.668480,107.158435,0.570127,0.117885,-1.668480,107.158435,196.477231,-44.079541,-51.203916,-14.340143,-12.644896,-0.090003,-0.003955,-0.946690,0.167117,-0.879480,-1.355769,-8314.336513,-360.671250,-86327.005482,-15886.342621,-18892.831391,7308.760970,122.422677,31.449282,0.000000,0.000000,-0.160998,-0.069053,-29.893591,-0.147823,-0.057154,0.034665,-5.468192,0.257872,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.600000,2715.232981,-225.467268,4902.031941,1.548182,-0.177741,-113.429626,-15.092283,-14.431935,9.490837,-2.062999,-1.975077,206.858792,0.221428,-0.296270,-1.448465,30.680527,0.221428,-0.296270,-1.448465,30.680527,195.728465,-44.794461,-52.431190,-14.682570,-12.890726,-0.102583,-0.006047,-0.791235,0.157791,-0.891948,-1.175143,-9385.074892,-551.427617,-72151.357900,-8919.520733,-10904.967951,6866.756506,122.422631,31.449459,0.000000,0.000000,-0.128493,-0.070343,-29.809636,0.011691,-0.053727,0.034331,-5.470711,0.256193,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
,-0.068833,0.035084,-5.464724,0.260184,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.800000,2813.558053,-0.120293,4630.196016,3.158250,0.367225,30.561944,-7.111767,5.514523,-15.118149,3.642835,2.460109,213.832664,-3.512981,1.935044,1.479648,21.176318,-3.512981,1.935044,1.479648,21.176318,210.660971,15.490834,-37.306262,-10.047511,4.205643,-0.085966,-0.022074,-1.591781,0.037839,0.482483,-0.737325,-7860.264791,-2012.932247,-145151.707552,42261.944280,-57737.328077,-127.926083,122.424999,31.450346,0.000000,0.000000,-0.262698,-0.065094,-30.131650,-0.600135,-0.074291,0.035549,-5.461050,0.262633,0.019000,0.000000,1..00,1.00,1.00
13.800000,2563.363594,-261.474919,5423.925695,2.034078,-0.889584,-49.638217,10.397677,-12.751481,-3.533475,4.370976,-2.866630,175.853555,21.500000,-7.046981,-0.655943,10774.686637,21.500000,-7.046981,-0.655943,10774.686637,171.312737,-35.687885,25.843776,8.450906,-11.767562,0.023830,0.091586,-0.541973,-0.156649,-0.657872,0.095004,-8601.679775,8351.553950,-49421.555030,-115657.345128,49224.138850,-25783.141646,122.422253,31.448091,0.000000,0.000000,-0.104760,-0.067608,-29.906816,-0.172950,0.016062,0.034802,-5.467795,0.258136,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
13.900000,2580.494868,-265.043708,5426.510072,2.498872,-0.828065,-50.087609,10.460356,-13.279765,-55.249336,8.114797,-5.378072,175.712482,-21.500000,0.294035,-2.604274,37063.684931,-21.500000,0.294035,-2.604274,37063.684931,170.786462,-35.930100,25.208368,8.248327,-11.880644,0.356637,-0.031878,-0.854600,0.175082,-0.786157,-0.223648,-4542.573964,-2906.899714,-77929.526414,145528.318790,-23166.268819,25745.315532,122.422215,31.448245,0.000000,0.000000,-0.199630,-0.066347,-29.999774,-0.349571,-0.058070,0.035153,-5.465007,0.259995,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.000000,2597.573514,-268.636718,5429.030909,3.157036,-0.783201,-55.792021,10.520199,-14.267486,9.834154,6.765997,-2.065433,175.885139,-10.840469,0.548417,-0.239505,5150.640319,-10.840469,0.548417,-0.239505,5150.640319,171.052540,-36.595974,24.865372,8.127291,-12.076136,0.014681,0.012233,-0.964839,-0.167901,-0.800867,-0.412090,-3811.873004,1115.543755,-87981.950730,59823.362856,-24640.174792,6400.135791,122.422178,31.448399,0.000000,0.000000,-0.247473,-0.064491,-30.131407,-0.599674,-0.059460,0.035655,-5.461058,0.262628,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.100000,2614.678768,-272.296315,5431.517446,3.719170,-0.780730,-54.934335,10.735008,-14.953918,36.566200,4.863496,-1.305654,175.708545,-21.500000,-3.769411,0.315818,30351.727301,-21.500000,-3.769411,0.315818,30351.727301,170.483270,-37.279465,24.367142,7.971432,-12.334677,0.283210,-0.004777,-0.934622,0.096943,-0.808947,-0.370162,-4526.299084,-435.579057,-85226.591548,108839.713722,17146.154006,14245.481389,122.422139,31.448553,0.000000,0.000000,-0.248785,-0.062834,-30.243834,-0.813284,-0.014279,0.036089,-5.457685,0.264877,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.200000,2631.727095,-276.024262,5433.954160,4.135464,-0.672408,-51.366316,10.922211,-15.429902,85.196320,6.040673,0.177530,175.790315,21.500000,-4.594850,1.230355,46446.486755,21.500000,-4.594850,1.230355,46446.486755,170.435988,-38.081036,23.931038,7.824199,-12.594902,0.462999,0.104011,-1.010382,0.273523,-0.662993,-0.397353,-4226.411307,9484.554432,-92134.978692,-153733.065085,23265.318409,-29617.619494,122.422100,31.448707,0.000000,0.000000,-0.270685,-0.061856,-30.327093,-0.971476,-0.005190,0.036399,-5.455187,0.266542,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.300000,2648.770694,-279.832365,5436.347264,4.706786,-0.287449,-42.942298,11.345070,-15.868012,16.489191,7.604659,-3.534628,176.037084,3.556052,-3.402826,-2.135097,36892.090850,3.556052,-3.402826,-2.135097,36892.090850,171.312815,-39.069050,23.724633,7.745358,-12.846976,0.374121,0.005399,-1.169962,0.177404,-0.662550,-0.452225,-2776.620664,492.370972,-106686.762043,-28499.893696,10324.466856,3705.138854,122.422060,31.448860,0.000000,0.000000,-0.319651,-0.061119,-30.441357,-1.188579,-0.016260,0.036801,-5.451759,0.268827,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.400000,2665.901975,-283.739270,5438.719727,5.328480,-0.012733,-41.448636,11.671496,-16.657547,3.853508,8.280708,-3.643048,176.176440,4.099627,-0.934782,-2.677995,9403.762298,4.099627,-0.934782,-2.677995,9403.762298,170.833654,-39.789412,23.558637,7.684716,-13.111191,0.093489,-0.014128,-1.355215,-0.108811,-0.662389,-0.621163,-878.651745,-1288.287193,-123579.668030,-28011.784102,-13496.284299,7560.047352,122.422019,31.449014,0.000000,0.000000,-0.384565,-0.058540,-30.552557,-1.194886,-0.040066,0.037336,-5.487446,0.238466,0.019066,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.500000,2682.985341,-287.718212,5441.075591,5.963626,0.173499,-41.235431,12.052898,-17.496691,-8.537940,7.235265,-3.369641,176.013117,-17.597842,2.383499,-2.741533,46232.065603,-17.597842,2.383499,-2.741533,46232.065603,170.169620,-40.547746,23.515526,7.677730,-13.402429,0.493455,-0.076918,-1.557683,0.284640,-0.721542,-0.822253,-1234.745938,-7014.059393,-142042.370042,95662.333279,-45976.856119,27058.279833,122.421977,31.449168,0.000000,0.000000,-0.469090,-0.053242,-30.654180,-0.991640,-0.075079,0.037979,-5.559853,0.177492,0.019193,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00,1.00
14.500000,2897.961915,-552.335426,4578.684693,1.810992,-0.696835,-144.189998,-21.846107,-26.368117,41.228616,10.073502,-3.596940,222.155696,-21.500000,-0.169283,-1.843577,34627.024256,-21.500000,-0.169283,-1.843577,34627.024256,190.428428,-87.307277,-79.478148,-20.962618,-24.630422,0.270863,-0.067499,-1.298544,0.642978,-0.610580,-2.051268,-9927.491972,-6155.094530,-118411.945131,191785.104113,-33307.407664,47286.333371,122.419196,31.451106,0.000000,0.000000,-0.147993,-0.068632,-29.862198,-0.088177,-0.054617,0.034604,-5.469134,0.257244,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.600000,2917.004758,-561.066154,4570.736878,2.342760,-0.360887,-139.923632,-22.862750,-26.731507,127.111599,7.251275,0.375363,222.732773,21.500000,0.195740,1.059602,4516.775634,21.500000,0.195740,1.059602,4516.775634,189.592219,-87.670115,-81.402306,-21.436554,-24.816487,-0.047331,0.139810,-1.445140,0.341194,-0.453420,-2.150213,-8832.788164,12748.993396,-131779.832494,-297478.704176,-36122.340380,-47274.970699,122.419105,31.451278,0.000000,0.000000,-0.187567,-0.067730,-29.968552,-0.290249,-0.057255,0.034973,-5.465943,0.259371,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.700000,2935.963980,-569.833165,4562.596648,2.601024,0.006220,-127.013542,-23.332091,-27.328805,-5.773844,4.100129,-6.039681,222.986094,-6.875185,0.367534,-5.441933,1032.457424,-6.875185,0.367534,-5.441933,1032.457424,190.623968,-89.282703,-83.961156,-22.118964,-25.097020,-0.082734,-0.120078,-1.483058,0.313325,-0.853275,-2.035833,-8576.866317,-10949.737698,-135237.487140,62537.929059,-34927.943540,51870.748515,122.419012,31.451448,0.000000,0.000000,-0.206837,-0.067701,-30.020205,-0.388389,-0.058502,0.035129,-5.464394,0.260404,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.800000,2955.026377,-578.761436,4554.200532,2.492538,0.365261,-127.610424,-24.063353,-27.284985,22.493778,1.514132,-2.094888,223.208355,6.763666,0.390995,-2.615922,277.500667,6.763666,0.390995,-2.615922,277.500667,188.462722,-89.460207,-85.310535,-22.470106,-25.392936,-0.095816,-0.045073,-1.396137,0.311931,-0.768407,-1.953389,-9014.790904,-4110.090284,-127311.297055,-92838.896175,-31626.378462,12760.980356,122.418919,31.451620,0.000000,0.000000,-0.199994,-0.067109,-29.998508,-0.347165,-0.058999,0.035044,-5.465045,0.259970,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
14.900000,2973.872649,-587.707456,4545.669479,2.133418,0.476736,-125.358208,-24.322271,-27.281884,-18.793812,-0.974828,-1.926346,223.429546,12.649113,-2.477784,-2.687184,40024.393225,12.649113,-2.477784,-2.687184,40024.393225,186.906592,-89.933304,-86.724925,-22.839644,-25.695329,0.308379,-0.025965,-1.098654,0.720248,-0.769130,-1.625978,-11903.854142,-2367.739711,-100184.345135,-127434.099502,21540.071414,2328.517086,122.418825,31.451790,0.000000,0.000000,-0.150328,-0.067939,-29.926684,-0.210699,-0.030390,0.034775,-5.467199,0.258534,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
00000,0.000000,0.132972,-0.059474,-29.500000,1.918998,-0.036486,0.034304,-4.603505,1.369021,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
9,-2.490532,0.722462,0.675786,-2.135808,-2807.618821,-23249.234171,-227107.340006,-245891.531150,63744.388314,47492.822451,122.425283,31.453009,0.000000,0.000000,-0.439771,-0.043074,-30.766966,-0.76600000,3101.181697,29.542644,4950.135680,4.924605,0.354554,36.670881,-0.648302,11.778149,62.421941,13.827254,6.087187,207.204827,6.795942,-3.268291,4.769361,10995.681588,6.795942,-3.268291,4.769361,10995.681588,204.572263,32.821423,-17.427192,-4.824625,9.114815,0.085522,0.076159,-1.897401,0.096836,0.673338,-1.095373,-3197.118403,6944.776379,-173020.743718,-86591.953833,7061.866081,-34177.970786,122.425310,31.452936,0.000000,0.000000,-0.335891,-0.059809,-30.484921,-1.271350,-0.017203,0.036890,-5.450452,0.269698,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
15.400000,3121.638924,32.824787,4948.392961,5.970970,0.467145,42.903850,0.024134,13.129627,23.515722,14.880347,2.084679,207.211599,1.542680,0.303675,0.941920,2694.488348,1.542680,0.303675,0.941920,2694.488348,204.815708,33.905017,-16.939774,-4.689225,9.399454,0.034556,-0.009890,-2.340717,0.034135,0.670881,-1.608220,456.621637,-901.807334,-213445.897052,-27304.250609,-45366.164275,-2597.602635,122.425345,31.453120,0.000000,0.000000,-0.445155,-0.052128,-30.655355,-0.989290,-0.052069,0.037979,-5.560690,0.176787,0.019194,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
15.500000,3142.120495,36.215288,4946.698983,7.005942,0.687661,45.267617,0.948700,14.315595,11.302234,11.510802,1.271498,207.086574,21.500000,3.367127,-0.230974,4734.739952,21.500000,3.367127,-0.230974,4734.739952,204.190216,35.332135,-16.195789,-4.485559,9.816991,0.041222,0.020229,-2.715987,0.024664,0.730533,-2.012287,-975.818373,1844.649814,-247666.134725,-180894.397520,-89342.682274,-15416.923142,122.425381,31.453305,0.000000,0.000000,-0.559058,-0.043957,-30.820950,-0.658099,-0.084866,0.039122,-5.678677,0.077430,0.019401,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
15.600000,3162.539516,39.748502,4945.079404,7.601128,0.899018,46.419478,1.659828,15.230838,-69.450000,4.766494,-1.184775,206.878710,-1.997160,3.714058,-2.864334,1414.698165,-1.997160,3.714058,-2.864334,1414.698165,203.455293,37.127578,-15.303014,-4.242098,10.341836,0.004438,-0.126997,-2.767096,-0.024527,0.597105,-2.078012,-1009.988721,-11580.675086,-252326.694111,37953.967139,-86130.852293,28540.717409,122.425418,31.453489,0.000000,0.000000,-0.607601,-0.039091,-30.916180,-0.467639,-0.088075,0.039822,-5.746529,0.020292,0.019520,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
15.700000,3182.885045,43.461260,4943.549103,7.627696,0.261759,39.487385,2.088841,15.468718,-52.342742,-1.764991,1.417133,206.594615,21.500000,-4.895002,0.751902,45494.313211,21.500000,-4.895002,0.751902,45494.313211,203.480449,38.883552,-14.359333,-3.985549,10.818360,0.489497,0.048822,-2.300601,0.453048,0.684308,-1.529349,-857.952514,4452.010403,-209787.800194,-138516.182361,45299.651422,-25104.325752,122.425457,31.453672,0.000000,0.000000,-0.524103,-0.040783,-30.920431,-0.459137,0.001977,0.039730,-5.749557,0.017741,0.019526,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
15.800000,3203.233090,47.349615,4942.113170,7.047126,-0.386716,34.251614,1.862617,15.476195,-114.251288,1.456437,-1.345887,206.839394,-21.500000,-7.205807,-0.437867,20748.990608,-21.500000,-7.205807,-0.437867,20748.990608,203.525714,40.251779,-13.576490,-3.763476,11.187160,0.195347,-0.077277,-2.121053,0.162844,0.485254,-1.294916,-2935.598182,-7046.722162,-193415.133952,229874.373187,72912.335642,24602.344896,122.425498,31.453855,0.000000,0.000000,-0.460228,-0.045359,-30.827540,-0.644920,0.024310,0.039032,-5.683372,0.073476,0.019409,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
15.900000,3223.585662,51.374793,4940.755521,6.762623,-1.522184,22.850723,2.054123,15.427745,-11.621784,6.833922,2.112178,206.839207,-20.744526,-1.372431,4.945327,2269.286246,-20.744526,-1.372431,4.945327,2269.286246,205.015731,41.319261,-13.100111,-3.631245,11.394854,0.031571,0.112794,-2.345563,-0.004272,0.500876,-1.424635,609.637454,10285.515969,-213887.797349,191395.378015,-13129.395709,-18826.617445,122.425540,31.454039,0.000000,0.000000,-0.489801,-0.045761,-30.782019,-0.735960,-0.034217,0.038628,-5.650939,0.100788,0.019353,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.000000,3244.087235,55.506719,4939.445510,7.034839,-1.732578,21.704082,2.607853,15.883805,73.536979,5.794681,2.277963,206.658283,21.500000,0.561581,5.515323,375.870245,21.500000,0.561581,5.515323,375.870245,203.658156,42.063362,-11.938487,-3.311776,11.669725,0.018468,0.291386,-2.474637,-0.027032,0.660816,-1.546493,1308.178532,26570.985028,-225657.857355,-182069.474357,-39321.843167,-79869.546510,122.425583,31.454223,0.000000,0.000000,-0.528529,-0.043726,-30.825574,-0.648852,-0.053797,0.038826,-5.681971,0.074656,0.019407,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.100000,3264.453050,59.713055,4938.251661,7.421175,-0.879360,29.081729,3.033450,16.338413,-8.169967,2.932348,-4.888888,206.427103,3.261233,-5.090464,-2.641278,28186.244347,3.261233,-5.090464,-2.641278,28186.244347,203.461465,43.109724,-10.994134,-3.052969,11.962990,0.299624,0.040755,-2.319643,0.246705,0.526131,-1.446940,-864.086840,3716.418520,-211524.204823,-18816.868743,41192.172939,2525.710184,122.425627,31.454407,0.000000,0.000000,-0.506606,-0.042162,-30.887388,-0.525224,0.003455,0.039302,-5.726014,0.037567,0.019484,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0000,0.022332,-0.074436,-29.519649,0.562667,0.003179,0.033205,-5.479411,0.250393,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.200000,3321.613356,64.041413,4538.715959,-0.480593,0.334433,60.063382,-10.426871,11.305214,48.330856,0.761799,1.460024,218.464676,-1.079431,-4.100811,0.645156,5300.612828,-1.079431,-4.100811,0.645156,5300.612828,211.297940,44.521561,-39.929283,-10.531278,11.898468,-0.139625,-0.040502,-0.167068,0.041355,0.811766,0.323733,-18032.792953,-3693.277214,-15234.634372,-21382.405426,46691.357224,6197.485192,122.425673,31.454923,0.000000,0.000000,0.040271,-0.071221,-29.500000,0.897968,-0.019979,0.033440,-5.281996,0.502792,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.300000,3342.743150,68.493570,4534.723031,-0.348580,0.357824,64.873648,-10.521141,11.442563,38.843128,4.343623,1.680228,218.508154,21.500000,-7.816271,0.796557,3545.248880,21.500000,-7.816271,0.796557,3545.248880,211.110682,44.558658,-40.755917,-10.749705,11.918360,-0.195286,0.069200,-0.122902,-0.012688,0.959352,0.294575,-21353.057127,6310.188603,-11207.236032,-235894.989010,102618.389488,-39669.334756,122.425720,31.455113,0.000000,0.000000,0.064815,-0.072145,-29.500000,0.816120,0.018249,0.033366,-5.336385,0.433353,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.400000,3363.854218,72.949435,4530.647439,0.137811,0.414086,68.673872,-10.504243,11.916119,-66.581585,12.176464,-2.833518,218.500718,-21.500000,-2.669541,-3.378337,74526.640021,-21.500000,-2.669541,-3.378337,74526.640021,210.749560,44.560785,-41.637575,-10.985488,11.938751,0.640276,-0.167743,-0.663886,0.822584,0.748172,-0.306305,-16141.024996,-15296.170588,-60538.637687,245019.401403,7049.178019,65253.126470,122.425767,31.455303,0.000000,0.000000,-0.011291,-0.074166,-29.527562,0.547632,-0.032184,0.033266,-5.479173,0.250551,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.500000,3384.929174,77.405514,4526.483682,1.324655,0.873313,61.841665,-9.737949,12.918081,43.093412,12.890542,4.283010,219.312994,-10.862713,-5.252455,2.108082,25530.524210,-10.862713,-5.252455,2.108082,25530.524210,211.622191,45.553496,-42.595760,-11.199372,12.148041,0.112210,-0.099994,-0.958882,0.281352,0.768950,-0.493771,-15298.279012,-9118.275271,-87438.745071,77921.911761,47709.892517,18885.115234,122.425813,31.455493,0.000000,0.000000,-0.071083,-0.069724,-29.764931,0.096631,-0.003654,0.034195,-5.472052,0.255299,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
16.600000,3406.091393,81.960863,4522.224106,2.420396,0.742067,65.925225,-9.554992,14.283964,77.909827,16.755784,5.376437,219.590325,-10.895167,-6.173380,3.354660,22096.405348,-10.895167,-6.173380,3.354660,22096.405348,211.500227,46.269879,-42.924869,-11.272593,12.340174,0.100510,-0.063583,-1.363788,0.266504,0.836764,-0.961519,-12931.115239,-5798.030433,-124361.455889,5976626,-0.057041,-30.556224,-1.187553,-0.099313,0.037322,-5.490059,0.236266,0.019070,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
